CLASS,PERCENTAGE
vehicle,58.15078616142273
vehicle,65.02740383148193
vehicle,64.93074297904968
vehicle,78.8918673992157
vehicle,44.7213739156723
vehicle,58.93710255622864
vehicle,65.02871513366699
vehicle,65.73516130447388
vehicle,79.17923331260681
vehicle,44.79418098926544
vehicle,58.87610912322998
vehicle,65.05078077316284
vehicle,65.83284735679626
vehicle,79.14944887161255
vehicle,38.56252133846283
vehicle,49.83778893947601
vehicle,74.93907809257507
vehicle,40.36457538604736
vehicle,76.44723653793335
vehicle,79.31524515151978
vehicle,34.402090311050415
vehicle,38.38217258453369
vehicle,49.82928931713104
vehicle,73.31715822219849
vehicle,38.77422511577606
vehicle,76.54868960380554
vehicle,79.35975193977356
vehicle,36.577874422073364
vehicle,36.01061701774597
vehicle,45.42199373245239
vehicle,90.28427600860596
vehicle,38.40644657611847
vehicle,79.81639504432678
vehicle,35.737958550453186
vehicle,45.47196328639984
vehicle,90.28618335723877
vehicle,36.073946952819824
vehicle,79.49538826942444
vehicle,36.45143508911133
vehicle,45.46725153923035
vehicle,90.27246832847595
vehicle,36.32238209247589
vehicle,79.42929863929749
vehicle,30.086666345596313
vehicle,38.0763053894043
vehicle,90.72529077529907
vehicle,79.92713451385498
vehicle,30.121734738349915
vehicle,38.10743689537048
vehicle,90.71331024169922
vehicle,79.9863874912262
vehicle,30.148273706436157
vehicle,38.09403479099274
vehicle,90.72171449661255
vehicle,79.99350428581238
vehicle,53.175872564315796
vehicle,34.73542928695679
vehicle,81.62639737129211
vehicle,53.17574739456177
vehicle,34.68879163265228
vehicle,81.695955991745
vehicle,47.75737822055817
vehicle,42.02415645122528
vehicle,37.272095680236816
vehicle,46.5290367603302
vehicle,63.914650678634644
vehicle,82.94531106948853
vehicle,47.64408469200134
vehicle,42.02314019203186
vehicle,38.26364278793335
vehicle,45.93363404273987
vehicle,64.09193873405457
vehicle,82.81360864639282
vehicle,47.64155447483063
vehicle,42.0060932636261
vehicle,35.70474982261658
vehicle,46.10678553581238
vehicle,64.14178609848022
vehicle,82.88087248802185
vehicle,31.234192848205566
vehicle,77.77568101882935
vehicle,57.33698606491089
vehicle,65.75616598129272
vehicle,55.406779050827026
vehicle,83.3189606666565
vehicle,31.24268352985382
vehicle,77.79110670089722
vehicle,57.266974449157715
vehicle,65.74435830116272
vehicle,55.52160143852234
vehicle,83.22309255599976
vehicle,31.16891086101532
vehicle,77.79335975646973
vehicle,57.26646184921265
vehicle,65.71037769317627
vehicle,54.89146709442139
vehicle,83.22361707687378
vehicle,30.987775325775146
vehicle,79.49930429458618
vehicle,65.47819972038269
vehicle,60.62730550765991
vehicle,83.0832302570343
vehicle,30.99093735218048
vehicle,79.48179841041565
vehicle,64.74747061729431
vehicle,62.126511335372925
vehicle,83.09038281440735
vehicle,30.811434984207153
vehicle,59.65476036071777
vehicle,63.85277509689331
vehicle,56.750279664993286
vehicle,80.89398145675659
vehicle,83.64427089691162
vehicle,30.81061542034149
vehicle,59.7591757774353
vehicle,63.848698139190674
vehicle,56.77679777145386
vehicle,80.88268637657166
vehicle,83.6421251296997
vehicle,30.805575847625732
vehicle,59.864842891693115
vehicle,63.851821422576904
vehicle,56.78641200065613
vehicle,80.90483546257019
vehicle,83.64124894142151
vehicle,30.68714439868927
vehicle,66.80859923362732
vehicle,65.58002829551697
vehicle,87.02480792999268
vehicle,84.79646444320679
vehicle,30.655819177627563
vehicle,66.26062393188477
vehicle,65.48029780387878
vehicle,87.12685108184814
vehicle,84.72344279289246
vehicle,30.694419145584106
vehicle,66.27990007400513
vehicle,65.4618501663208
vehicle,87.23989725112915
vehicle,84.64193940162659
vehicle,30.379480123519897
vehicle,73.67108464241028
vehicle,72.3818302154541
vehicle,85.71478724479675
vehicle,84.9372148513794
vehicle,30.301544070243835
vehicle,73.62514138221741
vehicle,72.03745245933533
vehicle,85.84432601928711
vehicle,84.9626362323761
vehicle,31.5187007188797
vehicle,48.40787649154663
vehicle,77.20448970794678
vehicle,69.77857947349548
vehicle,83.46970677375793
vehicle,85.12587547302246
vehicle,31.446078419685364
vehicle,46.31766974925995
vehicle,77.27472186088562
vehicle,69.71431374549866
vehicle,83.41754674911499
vehicle,85.1155161857605
vehicle,31.429433822631836
vehicle,47.746825218200684
vehicle,77.27425694465637
vehicle,69.6995496749878
vehicle,83.69375467300415
vehicle,85.14897227287292
vehicle,31.325656175613403
vehicle,41.087815165519714
vehicle,80.5774450302124
vehicle,84.32206511497498
vehicle,64.66753482818604
vehicle,85.55182814598083
vehicle,84.41835641860962
vehicle,31.165865063667297
vehicle,42.59195029735565
vehicle,80.61184883117676
vehicle,84.28568243980408
vehicle,65.10903835296631
vehicle,85.6912612915039
vehicle,84.45433378219604
vehicle,31.171634793281555
vehicle,42.7064448595047
vehicle,80.60466647148132
vehicle,84.2517614364624
vehicle,65.18349051475525
vehicle,85.6906533241272
vehicle,84.39773917198181
vehicle,31.068387627601624
vehicle,43.120965361595154
vehicle,86.03234887123108
vehicle,71.78985476493835
vehicle,79.48911786079407
vehicle,81.05491399765015
vehicle,83.52857232093811
vehicle,31.029051542282104
vehicle,43.57436001300812
vehicle,86.0641598701477
vehicle,71.79348468780518
vehicle,79.41953539848328
vehicle,80.92093467712402
vehicle,83.54504108428955
vehicle,30.97371757030487
vehicle,70.43384909629822
vehicle,84.20162200927734
vehicle,83.15001726150513
vehicle,55.91501593589783
vehicle,57.553696632385254
vehicle,83.57132077217102
vehicle,30.981379747390747
vehicle,70.45626044273376
vehicle,84.19967293739319
vehicle,83.15273523330688
vehicle,55.73261380195618
vehicle,57.209473848342896
vehicle,83.56959223747253
vehicle,30.98057508468628
vehicle,70.43658494949341
vehicle,84.18869376182556
vehicle,83.16912651062012
vehicle,55.59260845184326
vehicle,57.024312019348145
vehicle,83.56096148490906
vehicle,33.2318902015686
vehicle,53.74276041984558
vehicle,66.0802960395813
vehicle,87.04385161399841
vehicle,86.63922548294067
vehicle,79.94166612625122
vehicle,33.992791175842285
vehicle,33.29979181289673
vehicle,56.723761558532715
vehicle,65.61892628669739
vehicle,87.00626492500305
vehicle,86.59225702285767
vehicle,80.02305030822754
vehicle,35.067591071128845
vehicle,33.266717195510864
vehicle,56.83442950248718
vehicle,65.64116477966309
vehicle,87.02174425125122
vehicle,86.57848238945007
vehicle,79.92544174194336
vehicle,34.894660115242004
vehicle,32.3260098695755
vehicle,57.50795006752014
vehicle,38.664835691452026
vehicle,65.88420867919922
vehicle,65.67907929420471
vehicle,86.55092716217041
vehicle,71.36269807815552
vehicle,81.02444410324097
vehicle,32.51783549785614
vehicle,58.459413051605225
vehicle,38.4234756231308
vehicle,65.96200466156006
vehicle,66.65955185890198
vehicle,86.58488392829895
vehicle,71.40915393829346
vehicle,81.13431930541992
vehicle,32.414084672927856
vehicle,57.27795362472534
vehicle,37.93248534202576
vehicle,65.75803756713867
vehicle,66.4438247680664
vehicle,86.57622933387756
vehicle,71.43167853355408
vehicle,81.04274868965149
vehicle,48.464781045913696
vehicle,57.12547302246094
vehicle,64.35375809669495
vehicle,77.76102423667908
vehicle,84.27677154541016
vehicle,71.98646068572998
vehicle,47.81874716281891
vehicle,56.45126700401306
vehicle,63.95115852355957
vehicle,77.94638276100159
vehicle,84.26151275634766
vehicle,72.32871651649475
vehicle,35.61219573020935
vehicle,61.26128435134888
vehicle,71.60718441009521
vehicle,81.7710816860199
vehicle,72.41283059120178
vehicle,82.74554014205933
vehicle,35.59730648994446
vehicle,61.80108189582825
vehicle,71.73964977264404
vehicle,81.90101385116577
vehicle,72.2809374332428
vehicle,82.99816846847534
vehicle,35.59245467185974
vehicle,61.95154786109924
vehicle,71.74350619316101
vehicle,81.90166354179382
vehicle,72.22120761871338
vehicle,82.98973441123962
vehicle,46.324896812438965
vehicle,53.8347601890564
vehicle,82.14945793151855
vehicle,87.3373031616211
vehicle,43.78550350666046
vehicle,70.6379771232605
vehicle,82.69268274307251
vehicle,53.80144715309143
vehicle,82.10112452507019
vehicle,87.38406896591187
vehicle,44.043365120887756
vehicle,70.66218256950378
vehicle,82.62760639190674
vehicle,46.35607898235321
vehicle,53.71052026748657
vehicle,82.07588195800781
vehicle,87.36822009086609
vehicle,44.640594720840454
vehicle,70.7082450389862
vehicle,82.64679908752441
vehicle,52.25081443786621
vehicle,46.52513265609741
vehicle,55.12503981590271
vehicle,71.06548547744751
vehicle,71.79484367370605
vehicle,80.64546585083008
vehicle,75.54315328598022
vehicle,83.70997309684753
vehicle,51.87844634056091
vehicle,46.54953479766846
vehicle,54.755592346191406
vehicle,71.02279663085938
vehicle,72.18900322914124
vehicle,80.65772652626038
vehicle,74.84591603279114
vehicle,83.68245959281921
vehicle,32.055577635765076
vehicle,55.3830087184906
vehicle,57.15198516845703
vehicle,85.74135303497314
vehicle,73.00608158111572
vehicle,62.06974387168884
vehicle,83.09361338615417
vehicle,83.07816982269287
